surah,ayah,source_slug,source_title,latin_iast,latin_ascii
33,5,fathul_majid,Fathul Majid Bengali translation,"tomarā tāderake āhvāna kara tādera prakṛta pitṛ paricaẏe, eṭāi āllāhra kāche adhika inasāphapūrṇa. yadi tomarā tādera prakṛta pitṛ-paricaẏa nā jāna, tave tārā tomādera dīni bhāi evaṃ vandhurūpe gaṇya have. e vyāpāre tomarā ye bhūla-tra“ṭi kare phelecha tāte tomādera kona gunāha have nā, kintu antare icchā thākale gunāh have. āra āllāha parama kṣamāśīla, parama daẏālu.","tomara taderake ahvana kara tadera prakrta pitr paricaye, etai allahra kache adhika inasaphapurna. yadi tomara tadera prakrta pitr-paricaya na jana, tave tara tomadera dini bhai evam vandhurupe ganya have. e vyapare tomara ye bhula-tra“ti kare phelecha tate tomadera kona gunaha have na, kintu antare iccha thakale gunah have. ara allaha parama ksamasila, parama dayalu."
33,6,rawai_al_bayan,Rawai Al Bayan Bengali translation,navī muminadera kāche tādera nijadera ceẏe ghaniṣṭhatara. āra tāra strīgaṇa tādera mātāsvarūpa. āra āllāhara vidhāna anusāre mumina o muhājiradera tulanāẏa ātnīẏa svajanarā eke aparera nikaṭatara. tave tomarā yadi vandhu-vāndhavadera sāthe bhāla kichu karate cāo (tā karate pāra). eṭā kitāve lipivaddha āche.,navi muminadera kache tadera nijadera ceye ghanisthatara. ara tara strigana tadera matasvarupa. ara allahara vidhana anusare mumina o muhajiradera tulanaya atniya svajanara eke aparera nikatatara. tave tomara yadi vandhu-vandhavadera sathe bhala kichu karate cao (ta karate para). eta kitave lipivaddha ache.
33,6,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,nāvī mu’minadera nikaṭa tādera nijedera apekṣā ghaniṣṭatara evaṃ tāra strīrā tādera mā. āllāhara vidhāna anusāre mu’mina muhājira apekṣā yārā ātmīẏa tārā parasparera nikaṭatama. tave tomarā yadi tomādera vandhu-vāndhavadera prati dākṣiṇya pradarśana karate cāo tāhale karate pāra. eṭā kitāve lipivaddha.,navi mu’minadera nikata tadera nijedera apeksa ghanistatara evam tara strira tadera ma. allahara vidhana anusare mu’mina muhajira apeksa yara atmiya tara parasparera nikatatama. tave tomara yadi tomadera vandhu-vandhavadera prati daksinya pradarsana karate cao tahale karate para. eta kitave lipivaddha.
33,6,taisirul_quran,Taisirul Quran Bengali translation,"navī (sāḥ) mu’minadera nikaṭa tādera nijedera ceẏe ghaniṣṭha, āra tāra strīgaṇa tādera mātā. āllāhara vidhāne mu’mina o muhājiradera (dvīnī samparka) apekṣā ātmīẏa-svajanagaṇa paraspara parasparera nikaṭa ghaniṣṭhatara. tave tomarā tomādera vandhu vāndhavadera prati daẏā-dākṣiṇya pradarśana karate cāile, karate pāra. (āllāhara) kitāve eṭāi likhita.","navi (sah) mu’minadera nikata tadera nijedera ceye ghanistha, ara tara strigana tadera mata. allahara vidhane mu’mina o muhajiradera (dvini samparka) apeksa atmiya-svajanagana paraspara parasparera nikata ghanisthatara. tave tomara tomadera vandhu vandhavadera prati daya-daksinya pradarsana karate caile, karate para. (allahara) kitave etai likhita."
33,6,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,navī muminadera kāche tādera nijedera ceẏeo ghaniṣṭatara evaṃ tā~ra strīgaṇa tādera mā. āra āllāhara vidhāna anusāre mumina o muhājiragaṇera ceẏe---yārā ātmīẏa tārā paraspara kāchākāchi. tave tomarā tomādera vandhu-vāndhavera prati kalyāṇakara kichu karāra kathā ālādā. eṭā kibhāve lipivaddha raẏeche.,navi muminadera kache tadera nijedera ceyeo ghanistatara evam ta~ra strigana tadera ma. ara allahara vidhana anusare mumina o muhajiraganera ceye---yara atmiya tara paraspara kachakachi. tave tomara tomadera vandhu-vandhavera prati kalyanakara kichu karara katha alada. eta kibhave lipivaddha rayeche.
33,6,fathul_majid,Fathul Majid Bengali translation,nāvī mu’minadera kāche tādera nijedera ceẏeo adhika ghaniṣṭha evaṃ tāra strīgaṇa tādera mātā āra ātmīẏa-svajana āllāhara vidhāne paraspara uttarādhikārī haoẏāra vyāpāre anyānya mu’mina o muhājiradera ceẏe adhika ghaniṣṭha. tave yadi tomarā tomādera nijedera vandhu-vāndhavadera sāthe kichu anugraha karate cāo karate pāra. eṭā kitāve lipivaddha āche.,navi mu’minadera kache tadera nijedera ceyeo adhika ghanistha evam tara strigana tadera mata ara atmiya-svajana allahara vidhane paraspara uttaradhikari haoyara vyapare anyanya mu’mina o muhajiradera ceye adhika ghanistha. tave yadi tomara tomadera nijedera vandhu-vandhavadera sathe kichu anugraha karate cao karate para. eta kitave lipivaddha ache.
33,7,rawai_al_bayan,Rawai Al Bayan Bengali translation,"āra smaraṇa kara, yakhana āmi aṅgīkāra grahaṇa karechilāma navīdera theke evaṃ tomāra theke, nūha, ivarāhīma, mūsā o māraiẏāma putra īsā theke. āra āmi tādera kācha theke dṛr̤ha aṅgīkāra grahaṇa karechilāma.","ara smarana kara, yakhana ami angikara grahana karechilama navidera theke evam tomara theke, nuha, ivarahima, musa o maraiyama putra isa theke. ara ami tadera kacha theke drrha angikara grahana karechilama."
33,7,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"smaraṇa kara, yakhana āmi nāvīdera nikaṭa hate aṅgīkāra grahaṇa karechilāma evaṃ tomāra nikaṭa hateo evaṃ nūha, ivarāhīma, mūsā, māraiẏāma tanaẏa īsāra nikaṭa hate, tādera nikaṭa hate grahaṇa karechilāma dṛr̤ha aṅgīkāra –","smarana kara, yakhana ami navidera nikata hate angikara grahana karechilama evam tomara nikata hateo evam nuha, ivarahima, musa, maraiyama tanaya isara nikata hate, tadera nikata hate grahana karechilama drrha angikara –"
33,7,taisirul_quran,Taisirul Quran Bengali translation,"smaraṇa kara, āmi yakhana navīdera kācha theke aṅgīkāra niẏechilāma āra tomāra kācha thekeo; āra nūh, ivrāhīma, mūsā āra māraiẏāma putra ‘īsā thekeo. āmi tādera kācha theke niẏechilāma dṛr̤ha aṅgīkāra","smarana kara, ami yakhana navidera kacha theke angikara niyechilama ara tomara kacha thekeo; ara nuh, ivrahima, musa ara maraiyama putra ‘isa thekeo. ami tadera kacha theke niyechilama drrha angikara"
33,7,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"āra smaraṇa karuna, yakhana āmarā navīgaṇera kācha theke aṅgīkāra grahaṇa karechilāma evaṃ āpanāra kācha thekeo, āra nūha, ivrāhima, mūsā o māraiẏāma putra īsāra kācha thekeo. āra āmarā tādera kācha theke grahaṇa karechilāma dṛr̤ha aṅgīkāra--","ara smarana karuna, yakhana amara naviganera kacha theke angikara grahana karechilama evam apanara kacha thekeo, ara nuha, ivrahima, musa o maraiyama putra isara kacha thekeo. ara amara tadera kacha theke grahana karechilama drrha angikara--"
33,7,fathul_majid,Fathul Majid Bengali translation,"āra smaraṇa kara! yakhana āmi śapatha grahaṇa karechilāma nāvīdera kācha theke evaṃ tomāra kācha theke, nūha, ivarāhīma o ‘īsā ivanu māraiẏāmera kācha theke evaṃ tādera kācha theke grahaṇa karechilāma ati dṛr̤ha pratiśra“ti.","ara smarana kara! yakhana ami sapatha grahana karechilama navidera kacha theke evam tomara kacha theke, nuha, ivarahima o ‘isa ivanu maraiyamera kacha theke evam tadera kacha theke grahana karechilama ati drrha pratisra“ti."
33,8,rawai_al_bayan,Rawai Al Bayan Bengali translation,satyavādīderake tādera satyavāditā samparke jijñāsā karāra janya. āra tini prastuta kare rekhechena kāphiradera janya yantraṇādāẏaka āyāva.,satyavadiderake tadera satyavadita samparke jijnasa karara janya. ara tini prastuta kare rekhechena kaphiradera janya yantranadayaka ayava.
33,8,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,satyavādīderake tādera satyavāditā samvandhe jijñesa karāra janya. tini kāphiradera janya prastuta rekhechena marmantada śāsti!,satyavadiderake tadera satyavadita samvandhe jijnesa karara janya. tini kaphiradera janya prastuta rekhechena marmantada sasti!
33,8,taisirul_quran,Taisirul Quran Bengali translation,satyavādīderake (arthāt navīderake) tādera satyavāditā (arthāt āllāhara vāṇī pau~che deẏāra kāja) samparke jijñesa karāra janya. tini kāphiradera janya prastuta kare rekhechena bhaẏāvaha śāsti.,satyavadiderake (arthat naviderake) tadera satyavadita (arthat allahara vani pau~che deyara kaja) samparke jijnesa karara janya. tini kaphiradera janya prastuta kare rekhechena bhayavaha sasti.
33,8,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,satyavādīderake tādera satyavāditā sammandhe jijñesa karāra janya. āra tini kāphiradera janya prastuta rekhechena yantraṇādāẏaka śāsti.,satyavadiderake tadera satyavadita sammandhe jijnesa karara janya. ara tini kaphiradera janya prastuta rekhechena yantranadayaka sasti.
33,8,fathul_majid,Fathul Majid Bengali translation,yena tini satyavādīderake tādera satyavādītā samparke jijñesa karena; āra tini kāphiradera janya prastuta kare rekhechena yantraṇādāẏaka śāsti.,yena tini satyavadiderake tadera satyavadita samparke jijnesa karena; ara tini kaphiradera janya prastuta kare rekhechena yantranadayaka sasti.
33,9,rawai_al_bayan,Rawai Al Bayan Bengali translation,"he muminagaṇa, tomarā tomādera prati āllāhara niāmatake smaraṇa kara, yakhana senāvāhinī tomādera kāche ese giẏechila, takhana āmi tādera upara pravala vāẏu o senādala preraṇa karalāma yā tomarā dekhani. āra tomarā yā kara āllāha tāra samyaka draṣṭā.","he muminagana, tomara tomadera prati allahara niamatake smarana kara, yakhana senavahini tomadera kache ese giyechila, takhana ami tadera upara pravala vayu o senadala prerana karalama ya tomara dekhani. ara tomara ya kara allaha tara samyaka drasta."
33,9,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"he mu’minagaṇa! tomarā tomādera prati āllāhara anugrahera kathā smaraṇa kara, yakhana śatruvāhinī tomādera viruddhe samāgata haẏechila evaṃ āmi tādera viruddhe preraṇa karechilāma jhañjhāvāẏu evaṃ eka vāhinī yā tomarā dekhani. tomarā yā kara āllāha tāra samyaka draṣṭā.","he mu’minagana! tomara tomadera prati allahara anugrahera katha smarana kara, yakhana satruvahini tomadera viruddhe samagata hayechila evam ami tadera viruddhe prerana karechilama jhanjhavayu evam eka vahini ya tomara dekhani. tomara ya kara allaha tara samyaka drasta."
33,9,taisirul_quran,Taisirul Quran Bengali translation,"he mu’minagaṇa! tomarā tomādera prati āllāhara anugrahera kathā smaraṇa kara yakhana sainyavāhinī tomādera viruddhe nikaṭavartī haẏechila, ataḥpara āmi tādera viruddhe pāṭhiẏechilāma jhar̤o hāoẏā evaṃ eka (phereśatārūpī) sainyavāhinī yā tomarā dekhani. tomarā yā kara āllāha tā pratyakṣakārī.","he mu’minagana! tomara tomadera prati allahara anugrahera katha smarana kara yakhana sainyavahini tomadera viruddhe nikatavarti hayechila, atahpara ami tadera viruddhe pathiyechilama jharo haoya evam eka (pheresatarupi) sainyavahini ya tomara dekhani. tomara ya kara allaha ta pratyaksakari."
33,9,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"he īmānadāragaṇa! tomarā tomādera prati āllāhara anugrahera kathā smaraṇa kara, yakhana śatru vāhinī tomādera viruddhe samāgata haẏechila ataḥpara āmarā tādera viruddhe pāṭhiẏechilāma ghūrṇivāẏu evaṃ emana vāhinī yā tomarā dekhani. āra tomarā yā kara āllāh tāra samyaka draṣṭā.","he imanadaragana! tomara tomadera prati allahara anugrahera katha smarana kara, yakhana satru vahini tomadera viruddhe samagata hayechila atahpara amara tadera viruddhe pathiyechilama ghurnivayu evam emana vahini ya tomara dekhani. ara tomara ya kara allah tara samyaka drasta."
33,9,fathul_majid,Fathul Majid Bengali translation,"he mu’minagaṇa, tomarā smaraṇa kara! tomādera prati āllāhra anugrahake yakhana śatra“ vāhinī tomādera opara ākramaṇa karechila, takhana āmi tādera opara preraṇa karechilāma eka pracanḍa vāẏu evaṃ emana eka sainyadala yāderake tomarā dekhate pāoni. tomarā yā kara āllāha tā dekhena.","he mu’minagana, tomara smarana kara! tomadera prati allahra anugrahake yakhana satra“ vahini tomadera opara akramana karechila, takhana ami tadera opara prerana karechilama eka pracanda vayu evam emana eka sainyadala yaderake tomara dekhate paoni. tomara ya kara allaha ta dekhena."
33,10,rawai_al_bayan,Rawai Al Bayan Bengali translation,yakhana tārā tomādera kāche esechila tomādera uparera dika theke evaṃ tomādera nicera dika theke āra yakhana cokhagulo vā~kā haẏe par̤echila evaṃ prāṇa kanṭha paryanta pau~chechila. āra tomarā āllāha samparke nānā rakama dhāraṇā poṣaṇa karachile.,yakhana tara tomadera kache esechila tomadera uparera dika theke evam tomadera nicera dika theke ara yakhana cokhagulo va~ka haye parechila evam prana kantha paryanta pau~chechila. ara tomara allaha samparke nana rakama dharana posana karachile.
33,10,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"yakhana tārā tomādera viruddhe samāgata haẏechila ucca añcala o nimna añcala hate, tomādera cakṣu visphorita haẏechila; tomādera prāṇa haẏe par̤echila kanṭhāgata evaṃ tomarā āllāha samvandhe nānāvidha dhāraṇā poṣaṇa karachile.","yakhana tara tomadera viruddhe samagata hayechila ucca ancala o nimna ancala hate, tomadera caksu visphorita hayechila; tomadera prana haye parechila kanthagata evam tomara allaha samvandhe nanavidha dharana posana karachile."
33,10,taisirul_quran,Taisirul Quran Bengali translation,"tārā yakhana tomādera kāche esechila tomādera upara theke āra tomādera nīcera dika theke, takhana tomādera cakṣu haẏechila visphorita āra prāṇa haẏechila kaṇṭhāgata; āra tomarā āllāha samparke nānā rakama (khārāpa) dhāraṇā poṣaṇa karate śuru karechile.","tara yakhana tomadera kache esechila tomadera upara theke ara tomadera nicera dika theke, takhana tomadera caksu hayechila visphorita ara prana hayechila kanthagata; ara tomara allaha samparke nana rakama (kharapa) dharana posana karate suru karechile."
33,10,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"yakhana tārā tomādera viruddhe samāgata haẏechila tomādera uparera dika o nicera dika hate, tomādera cokha visphorita haẏechila evaṃ tomādera prāṇa haẏe parechila kaṇṭhāgata, āra tomarā āllāh sammandhe nānāvidha dhāranā poṣaṇa karachile;","yakhana tara tomadera viruddhe samagata hayechila tomadera uparera dika o nicera dika hate, tomadera cokha visphorita hayechila evam tomadera prana haye parechila kanthagata, ara tomara allah sammandhe nanavidha dharana posana karachile;"
33,10,fathul_majid,Fathul Majid Bengali translation,"yakhana tārā tomādera opara dika theke evaṃ tomādera nimna dika theke tomādera opara ākramaṇa karechila, evaṃ yakhana tomādera cakṣu visphorita haẏechila, prāṇa vera haoẏāra upakrama haẏe par̤echila āra tomarā āllāha samparke nānā rakama dhāraṇā karate śuru karechile.","yakhana tara tomadera opara dika theke evam tomadera nimna dika theke tomadera opara akramana karechila, evam yakhana tomadera caksu visphorita hayechila, prana vera haoyara upakrama haye parechila ara tomara allaha samparke nana rakama dharana karate suru karechile."
33,11,rawai_al_bayan,Rawai Al Bayan Bengali translation,takhana muminaderake parīkṣā karā haẏechila. āra tārā bhīṣaṇabhāve prakampita haẏechila.,takhana muminaderake pariksa kara hayechila. ara tara bhisanabhave prakampita hayechila.
33,11,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,takhana mu’minarā parīkṣita haẏechila evaṃ tārā bhīṣaṇabhāve prakampita haẏechila.,takhana mu’minara pariksita hayechila evam tara bhisanabhave prakampita hayechila.
33,11,taisirul_quran,Taisirul Quran Bengali translation,se samaẏa mu’minagaṇake parīkṣā karā haẏechila āra tāderake bhīṣaṇa kampane prakampita karā haẏechila.,se samaya mu’minaganake pariksa kara hayechila ara taderake bhisana kampane prakampita kara hayechila.
33,11,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,takhana muminagaṇa parīkṣita haẏechila evaṃ tārā bhīṣaṇabhāve prakampita haẏechila.,takhana muminagana pariksita hayechila evam tara bhisanabhave prakampita hayechila.
33,11,fathul_majid,Fathul Majid Bengali translation,takhana mu’minaderake parīkṣā karā haẏechila evaṃ tārā bhīṣaṇabhāve prakampita haẏechila.,takhana mu’minaderake pariksa kara hayechila evam tara bhisanabhave prakampita hayechila.
33,12,rawai_al_bayan,Rawai Al Bayan Bengali translation,"āra smaraṇa kara, yakhana munāphikarā o yādera antare vyādhi chila tārā valachila, ‘āllāha o tāra rāsūla āmāderake ye oẏādā diẏechilena tā pratāraṇā chār̤ā āra kichui naẏa’.","ara smarana kara, yakhana munaphikara o yadera antare vyadhi chila tara valachila, ‘allaha o tara rasula amaderake ye oyada diyechilena ta pratarana chara ara kichui naya’."
