surah,ayah,latin_iast,latin_ascii
43,57,"yakhana māraiẏāma-putra ‘īsāra dṛṣṭānta tule dharā haẏa, takhana tomāra jātira lokerā haṭṭagola śuru kare deẏa,","yakhana maraiyama-putra ‘isara drstanta tule dhara haya, takhana tomara jatira lokera hattagola suru kare deya,"
43,58,evaṃ vale āmādera upāsyarā uttama nā ‘īsā? (kāraṇa khṛsṭānarā ‘īsāke upāsya vāniẏeche āra āmarā makkāvāsīrā upāsya vāniẏechi anyaderake). tārā śudhu vitarka sṛṣṭira uddeśyei tomāra sāmane e dṛṣṭānta peśa kare. āsale tārā hala eka jhagar̤āṭe jāti.,evam vale amadera upasyara uttama na ‘isay (karana khrstanara ‘isake upasya vaniyeche ara amara makkavasira upasya vaniyechi anyaderake). tara sudhu vitarka srstira uddesyei tomara samane e drstanta pesa kare. asale tara hala eka jhagarate jati.
43,59,māraiẏāma-putra to śudhu ekajana vāndāha yāra prati āmi anugraha karechilāma āra vānī isarāīlera janya āmi tāke karechilāma (āmāra kudarātera viśeṣa eka) namunā.,maraiyama-putra to sudhu ekajana vandaha yara prati ami anugraha karechilama ara vani isarailera janya ami take karechilama (amara kudaratera visesa eka) namuna.
43,60,āmi icche karale tomādera madhya hate phereśatā paẏadā karate pāri yārā para para uttarādhikārī have.,ami icche karale tomadera madhya hate pheresata payada karate pari yara para para uttaradhikari have.
43,61,"‘īsā (’ra duniẏāte punarāẏa āgamana) kviẏāmatera ekaṭi niścita nidarśana. ataeva tomarā kviẏāmate sandeha poṣaṇa karo nā āra āmāra anusaraṇa kara, eṭāi sarala saṭhika patha.","‘isa (’ra duniyate punaraya agamana) kviyamatera ekati niscita nidarsana. ataeva tomara kviyamate sandeha posana karo na ara amara anusarana kara, etai sarala sathika patha."
43,62,"śaẏatvāna tomāderake (sat pathe calate) kichutei yena vādhāgrasta karate nā pāre, se tomādera kholākhuli duśamana.","sayatvana tomaderake (sat pathe calate) kichutei yena vadhagrasta karate na pare, se tomadera kholakhuli dusamana."
43,63,"‘īsā yakhana spaṣṭa nidarśana niẏe esechila takhana se valechila- āmi tomādera kāche hikamata niẏe esechi āra esechi katakagulo viṣaẏa spaṣṭa karāra janya yāte tomarā matabheda karacha. kājei tomarā āllāhake bhaẏa kara, āra āmāra kathā mānya kara.","‘isa yakhana spasta nidarsana niye esechila takhana se valechila- ami tomadera kache hikamata niye esechi ara esechi katakagulo visaya spasta karara janya yate tomara matabheda karacha. kajei tomara allahake bhaya kara, ara amara katha manya kara."
43,64,"āllāha tini to āmārao ravva āra tomāderao ravva, kājei tomarā tā~rai ‘ivādāta kara, eṭāi sarala saṭhika patha.","allaha tini to amarao ravva ara tomaderao ravva, kajei tomara ta~rai ‘ivadata kara, etai sarala sathika patha."
43,65,ataḥpara tādera vibhinna dala nijedera madhye matānaikya karala. kājei yālimadera janya yantraṇādāẏaka dinera ‘āyāvera durbhoga.,atahpara tadera vibhinna dala nijedera madhye matanaikya karala. kajei yalimadera janya yantranadayaka dinera ‘ayavera durbhoga.
43,66,tārā ki tādera upara kviẏāmata akasmāt ese par̤āra apekṣā karache yā tārā ṭerao pāve nā.,tara ki tadera upara kviyamata akasmat ese parara apeksa karache ya tara terao pave na.
43,67,"vandhurā sedina haẏe yāve ekajana ārekajanera duśamana, tave muttākīrā chār̤ā.","vandhura sedina haye yave ekajana arekajanera dusamana, tave muttakira chara."
43,68,(muttākīderake valā have) he āmāra vāndāgaṇa! āja tomādera kona bhaẏa nei āra tomarā duḥkhitao have nā-,(muttakiderake vala have) he amara vandagana! aja tomadera kona bhaya nei ara tomara duhkhitao have na-
43,69,tomarā yārā āmāra āẏātasamūhe viśvāsa karechile evaṃ anugata chile.,tomara yara amara ayatasamuhe visvasa karechile evam anugata chile.
43,70,sānande jānnāte praveśa kara tomarā āra tomādera strīrā.,sanande jannate pravesa kara tomara ara tomadera strira.
43,71,"tādera kāche cakrākāre pariveśana karā have svarṇera thālā o pāna pātra. sekhāne tā-i āche mana yā cāive, āra cokha yāte tṛpta have. tomarā tāte cirakāla thākave.","tadera kache cakrakare parivesana kara have svarnera thala o pana patra. sekhane ta-i ache mana ya caive, ara cokha yate trpta have. tomara tate cirakala thakave."
43,72,"ei hala jānnāta tomāderake yāra uttarādhikārī karā haẏeche, kāraṇa tomarā (sat) ‘āmāla karechile.","ei hala jannata tomaderake yara uttaradhikari kara hayeche, karana tomara (sat) ‘amala karechile."
43,73,tomādera janya sekhāne āche pracura phala yāttheke tomarā khāve.,tomadera janya sekhane ache pracura phala yattheke tomara khave.
43,74,(āra anyadike) aparādhīrā jāhānnāmera ‘āyāve cirakāla thākave.,(ara anyadike) aparadhira jahannamera ‘ayave cirakala thakave.
43,75,"tādera śāsti kamāno have nā, āra tāte tārā hatāśa haẏe par̤ave.","tadera sasti kamano have na, ara tate tara hatasa haye parave."
43,76,"āmi tādera upara yulama karini, varaṃ tārā nijerāi yālima chila.","ami tadera upara yulama karini, varam tara nijerai yalima chila."
43,77,tārā cītkāra ka’re valave- he ‘māleka (jāhānnāmera dār̤oẏāna)! tomāra pratipālaka yena āmādera daphāraphā ka’re dena. se jaoẏāva dive- ‘tomarā (e avasthātei par̤e) thākave’.,tara citkara ka’re valave- he ‘maleka (jahannamera daroyana)! tomara pratipalaka yena amadera dapharapha ka’re dena. se jaoyava dive- ‘tomara (e avasthatei pare) thakave’.
43,78,"āmi to tomādera kāche satya niẏe giẏechilāma, kintu tomādera adhikāṃśai chile satyake apachandakārī.","ami to tomadera kache satya niye giyechilama, kintu tomadera adhikamsai chile satyake apachandakari."
43,79,tārā ki (nijedera madhye salā-parāmarśa kare kona) cūr̤ānta siddhānta niẏeche? cūr̤ānta siddhānta to āmii niẏe thāki (yāvatīẏa vyāpāre āllāha yā cāna tāi śeṣe ghaṭe).,tara ki (nijedera madhye sala-paramarsa kare kona) curanta siddhanta niyechey curanta siddhanta to amii niye thaki (yavatiya vyapare allaha ya cana tai sese ghate).
43,80,"tārā ki mane kare ye, āmi tādera gopana kathā, gopana parāmarśa śuni nā? niścaẏai śuni, āra āmāra phereśatārāha tādera kāche theke likhe neẏa.","tara ki mane kare ye, ami tadera gopana katha, gopana paramarsa suni nay niscayai suni, ara amara pheresataraha tadera kache theke likhe neya."
43,81,vala- daẏāmaẏera kona santāna thākale āmii tāra sarvaprathama ‘ivādātakārī hatāma.,vala- dayamayera kona santana thakale amii tara sarvaprathama ‘ivadatakari hatama.
43,82,"tārā yā (tā~ra prati) āropa kare tā hate ākāśa o pṛthivīra pratipālaka ‘āraśera pālanakartā mahāna, pavitra.","tara ya (ta~ra prati) aropa kare ta hate akasa o prthivira pratipalaka ‘arasera palanakarta mahana, pavitra."
43,83,kājei tāderake vāka-caturatā o krīr̤ā-kautuka karate dāo se dinera sākṣāt paryanta ye dinera o‘ẏādā tāderake deẏā haẏeche.,kajei taderake vaka-caturata o krira-kautuka karate dao se dinera saksat paryanta ye dinera o‘yada taderake deya hayeche.
43,84,"ākāśamanḍale tinii ilāha, yamīne tinii ilāha, tini mahāvijña, sarvajña.","akasamandale tinii ilaha, yamine tinii ilaha, tini mahavijna, sarvajna."
43,85,"ati mahāna o pavitra tini, ākāśa, pṛthivī o e du’ẏera mājhe yā āche tāra ekacchatra kartṛtva yā~ra hāte, kviẏāmatera jñāna tā~ra kāchei āche (ye tā kakhana ghaṭave), āra tomāderake tā~ra kāchei phire yete have.","ati mahana o pavitra tini, akasa, prthivi o e du’yera majhe ya ache tara ekacchatra kartrtva ya~ra hate, kviyamatera jnana ta~ra kachei ache (ye ta kakhana ghatave), ara tomaderake ta~ra kachei phire yete have."
43,86,"āllāhara parivarte yāderake tārā ḍāke tārā supāriśera adhikārī naẏa, tave ye jñānera bhittite satyera sākṣya deẏa se chār̤ā.","allahara parivarte yaderake tara dake tara suparisera adhikari naya, tave ye jnanera bhittite satyera saksya deya se chara."
43,87,"tumi yadi tāderake jijñesa kara- tāderake ke sṛṣṭi kareche, tāhale tārā avaśya avaśyai valave, āllāha. ata:para tārā kothāẏa phire yācche?","tumi yadi taderake jijnesa kara- taderake ke srsti kareche, tahale tara avasya avasyai valave, allaha. ata:para tara kothaya phire yacchey"
43,88,rasūlera e uktira śapathaḥ ‘he āmāra pratipālaka! e jātira lokerā īmāna ānave nā.’,rasulera e uktira sapathah ‘he amara pratipalaka! e jatira lokera imana anave na.’
43,89,kājei tumi tādera theke mukha phiriẏe nāo āra vala- (tomādera prati) sālāma. śīghrai tārā jānate pārave (tādera ācaraṇera pariṇati kī).,kajei tumi tadera theke mukha phiriye nao ara vala- (tomadera prati) salama. sighrai tara janate parave (tadera acaranera parinati ki).
44,1,hā-mīma.,ha-mima.
44,2,suspaṣṭa kitāvera kasama!,suspasta kitavera kasama!
44,3,"āmi eke avatīrṇa karechi eka varakatamaẏa rāte, (kenanā) āmi (mānuṣake) satarkakārī.","ami eke avatirna karechi eka varakatamaya rate, (kenana) ami (manusake) satarkakari."
44,4,e rāte pratiṭi prajñāpūrṇa viṣaẏa sthira karā haẏa,e rate pratiti prajnapurna visaya sthira kara haya
44,5,"āmāra ādeśakrame, āmii preraṇakārī,","amara adesakrame, amii preranakari,"
44,6,"tomāra pratipālakera anugraha svarūpa tini sarvaśrotā, sarvajña.","tomara pratipalakera anugraha svarupa tini sarvasrota, sarvajna."
44,7,"ākāśa o pṛthivī evaṃ e du’ẏera mājhe yā kichu āche sava kichura yini pratipālaka, (tā~ra maryādā ye kata mahāna e kathā upalavdhi kare nāo) yadi tomarā satyikārai viśvāsī haẏe thāka.","akasa o prthivi evam e du’yera majhe ya kichu ache sava kichura yini pratipalaka, (ta~ra maryada ye kata mahana e katha upalavdhi kare nao) yadi tomara satyikarai visvasi haye thaka."
44,8,"tini chār̤ā satyikārera kona ilāha nei, tinii jīvita karena o mṛtyu ghaṭāna. tinii tomādera pratipālaka evaṃ tomādera pūrvavartī tomādera pitṛpuruṣaderao pratipālaka.","tini chara satyikarera kona ilaha nei, tinii jivita karena o mrtyu ghatana. tinii tomadera pratipalaka evam tomadera purvavarti tomadera pitrpurusaderao pratipalaka."
44,9,kintu tārā saṃśaẏera mājhe khelāẏa matta.,kintu tara samsayera majhe khelaya matta.
44,10,ataeva tumi apekṣā kara se dinera yedina ākāśa dho~ẏāẏa ācchanna have yā suspaṣṭa (bhāve dekhā yāve).,ataeva tumi apeksa kara se dinera yedina akasa dho~yaya acchanna have ya suspasta (bhave dekha yave).
44,11,"(yā) mānuṣake ḍheke neve, tā have bhaẏāvaha śāsti.","(ya) manusake dheke neve, ta have bhayavaha sasti."
44,12,"(takhana tārā āraya karave)- he āmādera pālanakartā! āmādera theke śāsti sariẏe dina, āmarā īmāna ānalāma.","(takhana tara araya karave)- he amadera palanakarta! amadera theke sasti sariye dina, amara imana analama."
44,13,tārā kībhāve upadeśa grahaṇa karave? tādera kāche to eseche suspaṣṭa varṇanākārī eka rasūla.,tara kibhave upadesa grahana karavey tadera kache to eseche suspasta varnanakari eka rasula.
44,14,ekhana tārā tāra theke mukha phiriẏe nicche āra tārā valache (se hala eka) pāgala- yāke śikhiẏe deẏā haẏeche.,ekhana tara tara theke mukha phiriye nicche ara tara valache (se hala eka) pagala- yake sikhiye deya hayeche.
44,15,"āmi kichukālera janya ‘āyāva sariẏe neva, takhana tomarā āge yā karachile tāi āvāra karave.","ami kichukalera janya ‘ayava sariye neva, takhana tomara age ya karachile tai avara karave."
44,16,"yedina āmi tomāderake bhīṣaṇabhāve pākar̤āo karava, sedina āmi āvaśyai pratiśodha neva.","yedina ami tomaderake bhisanabhave pakarao karava, sedina ami avasyai pratisodha neva."
44,17,tādera pūrve āmi pherāuna jātike parīkṣā karechilāma. tādera kāche esechila eka sammānita rasūla.,tadera purve ami pherauna jatike pariksa karechilama. tadera kache esechila eka sammanita rasula.
44,18,se valechila- āllāhara vāndāderake āmāra kāche arpaṇa kara. āmi tomādera janya prerita viśvasta rasūla.,se valechila- allahara vandaderake amara kache arpana kara. ami tomadera janya prerita visvasta rasula.
44,19,"āra āllāhara viruddhe auddhatya dekhāio nā, āmi tomādera kāche (āmāra rasūla haoẏāra) suspaṣṭa pramāṇa peśa karachi.","ara allahara viruddhe auddhatya dekhaio na, ami tomadera kache (amara rasula haoyara) suspasta pramana pesa karachi."
44,20,āmi āmāra o tomādera pratipālakera nikaṭa āśraẏa grahaṇa karachi yāte tomarā āmāke pātharera āghāte hatyā nā kara.,ami amara o tomadera pratipalakera nikata asraya grahana karachi yate tomara amake patharera aghate hatya na kara.
44,21,"tomarā yadi āmāra prati viśvāsa nā āno, kamapakṣe āmāra kācha theke dūre thāka.","tomara yadi amara prati visvasa na ano, kamapakse amara kacha theke dure thaka."
44,22,(kintu tārā chila ākramaṇamukhī) takhana se tāra pālanakartāra nikaṭa du‘ā karala- erā aparādhī jāti.,(kintu tara chila akramanamukhi) takhana se tara palanakartara nikata du‘a karala- era aparadhi jati.
44,23,"(takhana āmi valalāma) tumi āmāra vāndāhaderake niẏe rātera velāẏa vera haẏe par̤a, tomādera pichu dhāoẏā karā have.","(takhana ami valalama) tumi amara vandahaderake niye ratera velaya vera haye para, tomadera pichu dhaoya kara have."
44,24,"(mūsā vānī isarāīlake niẏe samudra pāra haẏe giẏe samudrake āvāra pravahamāna karāra janya svīẏa lāṭhi nikṣepa karale āllāha valalena) samudrake sthira thākate dāo, tārā (arthāt pherāunī dala) emana eka vāhinī yārā nimajjita have.","(musa vani isarailake niye samudra para haye giye samudrake avara pravahamana karara janya sviya lathi niksepa karale allaha valalena) samudrake sthira thakate dao, tara (arthat pherauni dala) emana eka vahini yara nimajjita have."
44,25,"tārā cher̤e giẏechila kata udyāna āra jharṇā,","tara chere giyechila kata udyana ara jharna,"
44,26,"śasya kṣeta, āra abhijāta sthāna,","sasya kseta, ara abhijata sthana,"
44,27,āra vilāsa sāmagrī- yā niẏe tārā ānanda karata.,ara vilasa samagri- ya niye tara ananda karata.
44,28,"emanaṭāi haẏechila, ataḥpara āmi anya jātira lokaderake se savera uttarādhikārī kare diẏechilāma.","emanatai hayechila, atahpara ami anya jatira lokaderake se savera uttaradhikari kare diyechilama."
44,29,"āsamāna āra yamīna tādera janya kā~deni, āra tāderake ekaṭu avasarao deẏā haẏani.","asamana ara yamina tadera janya ka~deni, ara taderake ekatu avasarao deya hayani."
44,30,āmi vānī isarāīlake rakṣā karechilāma apamānajanaka śāsti hate,ami vani isarailake raksa karechilama apamanajanaka sasti hate
44,31,pherāunera. se chila sīmālaṅghanakārīdera śīrṣe.,pheraunera. se chila simalanghanakaridera sirse.
44,32,āmi jene vujhei viśvajagatera upara tāderake (arthāt vānī isarāīlake) veche niẏechilāma.,ami jene vujhei visvajagatera upara taderake (arthat vani isarailake) veche niyechilama.
44,33,evaṃ tāderake āmi emana nidarśanāvalī diẏechilāma yāte suspaṣṭa parīkṣā nihita chila.,evam taderake ami emana nidarsanavali diyechilama yate suspasta pariksa nihita chila.
44,34,"ei kāphirarā vale,","ei kaphirara vale,"
44,35,āmādera prathama mṛtyura para āra kichu nāi āra āmarā punarutthita hava nā.,amadera prathama mrtyura para ara kichu nai ara amara punarutthita hava na.
44,36,"(mṛtyura para mānuṣake punarutthita karā have- tomādera e kathāẏa) tomarā yadi satya hao, tāhale āmādera pūrvapuruṣaderake hājira kara.","(mrtyura para manusake punarutthita kara have- tomadera e kathaya) tomara yadi satya hao, tahale amadera purvapurusaderake hajira kara."
44,37,"erāi śreṣṭha, nā tuvvā sampradāẏa āra tādera āge yārā chila tārā? āmito oderake dhvaṃsa kare diẏechi. tārā chila aparādhī.","erai srestha, na tuvva sampradaya ara tadera age yara chila taray amito oderake dhvamsa kare diyechi. tara chila aparadhi."
